Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
0	-113.0975	-376.7959	263.6984	0.0100973	0.0118026	0.00790419	0.0207995	0.023151	0.0216926	0.0262657	0.00861654	0.000891398	0.0101041	0.00783839	0.0162078	0.00782242	0.00551424	0.00220184	0.00994208	0.00378521	0.00152443	0.00711583	0.00710028	0.00145754	0.000440709	0.00823283	0.00312405	0.015085	0.0184431	0.00692624	0.0028561	0.000785362	0.0102075	0.00137374	0.00449245	0.0107805	0.00956577	0.00158349	0.00310128	0.00112912	0.011228	0.00106834	0.00292237	0.000301252	0.00616915	0.00064642	0.00328656	0.00220383	0.00351194	0.0243376	0.00738256	0.0109828	0.0135019	0.00901348	0.00496814	0.0123537	0.0157347	0.00376136	0.00744091	0.021984	0.0163464	0.00668092	0.015409	0.00792261	0.000202218	0.0140702	0.00268819	0.00636371	0.00617625	0.00408243	0.000745232	0.00298849	0.0269319	0.00947453	0.00305475	0.000739522	0.00872835	0.00640418	0.000707281	0.0120784	0.000837172	0.000658251	0.0176628	0.0195173	0.00237222	0.00273424	0.00389889	0.000806218	0.0051071	0.00590444	0.00881684	0.00250314	0.00582568	0.0181239	0.000625463	0.00372276	0.0286345	0.000881534	0.00671468	0.00681286	0.00127097	0.0119569	0.000288755	0.0054085	0.00894297	0.0143384	0.00703224	0.00825024	0.00555862	0.0397018	0.00039607	0.0134622	0.00520096	0.00409791	0.0012124	0.0134902	0.013096	0.000627484	0.0134511	0.0303462	0.00770123	0.00397337	0.00106943	0.00123706	0.000796067	0.000272986	0.00396721	0.00415755	0.00264629	0.0237589	0.0230206	0.00214628	0.0124073	0.000550088	0.00353297	0.00551331	0.00223596	0.000884061	0.00098756	0.00565725	0.150055	1.33998	0.6297751	1.370225	0.0303334	0.181815	0.587514	1.70209	5.5001	32.967	2.527492	2.175737	0.04479337	0.00942474	0.0110164	0.00737771	0.0194141	0.021609	0.0202477	0.0245162	0.00804261	0.000832024	0.00943109	0.00731629	0.0151282	0.00730139	0.00514695	0.00205518	0.00927986	0.00353308	0.00142289	0.00664186	0.00662735	0.00136046	0.000411354	0.00768446	0.00291596	0.0140802	0.0172146	0.0064649	0.00266587	0.000733051	0.00952763	0.00128223	0.00419322	0.0100625	0.00892862	0.00147801	0.00289471	0.00105391	0.0104802	0.000997183	0.00272771	0.000281187	0.00575824	0.000603363	0.00306765	0.00205704	0.00327801	0.0227165	0.00689083	0.0102513	0.0126026	0.00841311	0.00463722	0.0115309	0.0146867	0.00351082	0.00694529	0.0205197	0.0152576	0.00623592	0.0143826	0.0073949	0.000188749	0.013133	0.00250914	0.00593983	0.00576487	0.00381051	0.000695594	0.00278944	0.025138	0.00884345	0.00285128	0.000690264	0.00814697	0.00597761	0.00066017	0.0112739	0.00078141	0.000614406	0.0164863	0.0182173	0.00221421	0.00255212	0.00363919	0.000752518	0.00476693	0.00551115	0.00822957	0.00233641	0.00543765	0.0169167	0.000583802	0.00347479	0.0267272	0.000822817	0.00626743	0.00635906	0.00118632	0.0111605	0.000269522	0.00504825	0.0083473	0.0133833	0.00656383	0.00770071	0.00518837	0.0370573	0.000369688	0.0125655	0.00485454	0.00382495	0.00113164	0.0125916	0.0122237	0.000585688	0.0125552	0.0283249	0.00718827	0.00370871	0.000998195	0.00115466	0.000743043	0.000254803	0.00370296	0.00388063	0.00247002	0.0221764	0.0214872	0.00200332	0.0115809	0.000513448	0.00329764	0.00514608	0.00208703	0.000825176	0.000921781	0.00528043	0.589034	0.410966	0.5890335	1.071361
36	-89.16694	-351.9849	262.8179	0.0213858	0.00722559	0.0186171	0.0050457	0.0216831	0.097904	0.0507526	0.0190152	0.00155552	0.0288718	0.0234127	0.012359	0.00869726	0.0119481	0.0105215	0.00993097	0.00396333	0.0179165	0.0442732	0.0472209	0.00521954	0.000757786	0.0209852	0.00171981	0.00598945	0.0263769	0.00469042	0.021416	0.0156549	0.00460059	0.0126877	0.0434298	0.0163862	0.0141766	0.0126468	0.0102116	0.00218361	0.0215399	0.00351355	0.00130126	0.000865733	0.0195343	0.00521622	0.0157317	0.00468319	0.0123161	0.011297	0.0294715	0.00844479	0.0169067	0.00438475	0.0102145	0.00134175	0.00357607	0.0225868	0.0275205	0.0067325	0.0359201	0.0481527	0.0040563	0.00531628	0.00131378	0.0617156	0.00400672	0.0035848	0.0229983	0.0218686	0.000493735	0.0188091	0.0376423	0.0207175	0.0117858	0.00271129	0.033945	0.00224592	0.0182717	0.00720938	0.0157465	0.000238326	0.020405	0.0123228	0.000230085	0.0188258	0.00820717	0.0330161	0.00590979	0.00497229	0.0275	0.000399465	0.0324383	0.0397962	0.00365007	0.00304248	0.108305	0.00870383	0.0108832	0.0101649	0.00721717	0.0128908	0.0426209	0.0267328	0.007857	0.0126817	0.0132563	0.031136	0.0166698	0.0272199	0.00256614	0.0126425	0.0350417	0.00322365	0.00668353	0.01867	0.00132444	0.00116213	0.00377732	0.0151418	0.0376249	0.0335853	0.00923405	0.000225578	0.00382525	0.00173044	0.00343206	0.0110622	0.0215564	0.0740398	0.0454198	0.0819898	0.0172026	0.00457222	0.0015571	0.0407789	0.00324119	0.0143852	0.022931	0.0223446	0.296582	1.28137	0.7012212	1.298779	0.118665	0.353627	0.723027	1.38307	2.82784	8.42707	1.541185	1.852167	0.09258306	0.00896535	0.0030291	0.00780463	0.00211526	0.00908998	0.0410432	0.0212765	0.00797155	0.000652103	0.0121036	0.00981504	0.00518112	0.00364606	0.00500888	0.00441083	0.00416325	0.00166151	0.00751093	0.0185602	0.0197959	0.00218813	0.000317679	0.00879738	0.000720976	0.00251089	0.0110577	0.00196632	0.00897798	0.00656284	0.00192866	0.00531893	0.0182066	0.0068694	0.00594309	0.00530178	0.00428089	0.00091541	0.00902993	0.00147295	0.000545514	0.000362932	0.00818916	0.00218674	0.00659501	0.00196328	0.00516316	0.00473592	0.012355	0.00354022	0.00708763	0.00183817	0.00428213	0.000562487	0.00149916	0.00946881	0.0115371	0.00282239	0.0150584	0.0201865	0.00170048	0.00222869	0.000550762	0.0258724	0.0016797	0.00150282	0.00964131	0.00916775	0.000206983	0.00788514	0.0157804	0.00868515	0.00494085	0.00113663	0.0142304	0.000941533	0.00765986	0.00302231	0.00660123	9.99108e-05	0.00855416	0.00516594	9.64561e-05	0.00789212	0.0034406	0.013841	0.0024775	0.00208448	0.0115285	0.000167463	0.0135988	0.0166833	0.00153018	0.00127546	0.0454034	0.00364881	0.00456243	0.0042613	0.00302558	0.00540407	0.0178675	0.0112069	0.0032938	0.00531642	0.00555731	0.0130528	0.00698828	0.0114111	0.00107577	0.00529999	0.0146902	0.00135142	0.00280186	0.0078268	0.000555231	0.000487185	0.00158353	0.00634772	0.0157731	0.0140796	0.00387109	9.45667e-05	0.00160362	0.000725434	0.00143878	0.0046375	0.00903687	0.0310389	0.0190409	0.0343717	0.00721165	0.00191676	0.000652767	0.0170953	0.00135877	0.00603055	0.00961313	0.00936729	0.520656	0.479344	0.5206559	2.385388
72	-110.802	-375.9186	265.1165	0.00132117	0.0194738	0.000274455	0.0321183	0.0122914	0.0361648	0.00851559	0.0111582	0.00144606	0.0210499	0.00356385	0.0041728	0.00118354	0.00574909	0.00183127	0.00814804	0.000992672	0.00388758	0.0173201	0.00286417	0.00237139	0.0068127	0.0123895	0.00634303	0.00297128	0.0129024	0.000721761	0.00551102	0.00128552	0.0028816	0.0161908	0.00892657	0.00538511	0.0139782	0.00949952	0.0026746	0.0111447	0.0072321	0.00863432	0.00359623	0.00504511	0.000725088	0.0019425	0.0117152	0.000443855	0.00118545	0.000979265	0.0359368	0.00216077	0.00657056	0.00267496	0.000932768	0.00874728	0.00064975	0.00223885	0.0103297	0.00355497	0.00942763	0.00979298	0.000249173	0.00113121	0.00287493	0.00505634	0.0033457	0.0016493	0.0045003	0.000809666	0.00276265	0.00211937	0.00792925	0.00468431	0.000266847	0.00253736	0.0213265	0.00637988	0.00302886	0.00126325	0.0093972	0.0085703	0.0332757	0.00162365	0.000256956	0.0113993	0.00732786	0.00285852	0.0276506	0.00826169	0.011583	0.000847589	0.00105973	0.0248819	0.000193419	0.0110022	0.0405427	0.00114651	0.00275154	0.00609586	0.0182755	0.00044565	0.021823	0.00945965	0.00245006	0.00924866	0.00535768	0.013754	0.00617352	0.066253	0.00666711	0.00333578	0.0111196	0.00675489	0.0063819	0.0119334	0.00332796	0.000956578	0.00771998	0.00844726	7.15433e-05	0.00984116	0.0117376	0.00421056	0.0123753	0.0229469	0.00107771	0.0165817	0.00456673	0.00403466	0.0274939	0.00245798	0.0100283	0.000683946	0.00112871	0.0198593	0.0412268	0.0166482	0.00311449	0.00146317	0.46519	1.21392	1.418433	0.5815671	0.0485243	0.228633	0.631049	1.58466	4.37382	20.6082	2.187782	0.4100068	0.1532848	0.00113492	0.0167285	0.000235764	0.0275905	0.0105587	0.0310666	0.00731512	0.00958519	0.00124221	0.0180824	0.00306144	0.00358455	0.00101669	0.00493862	0.00157311	0.00699939	0.000852732	0.00333954	0.0148785	0.0024604	0.00203709	0.00585229	0.0106429	0.00544884	0.00255241	0.0110835	0.000620012	0.00473412	0.00110429	0.00247538	0.0139084	0.00766817	0.00462596	0.0120077	0.00816034	0.00229756	0.00957361	0.00621257	0.00741711	0.00308926	0.00433388	0.00062287	0.00166866	0.0100637	0.000381283	0.00101834	0.000841215	0.0308707	0.00185616	0.00564429	0.00229786	0.000801273	0.00751415	0.000558152	0.00192324	0.00887348	0.00305381	0.00809859	0.00841243	0.000214046	0.000971736	0.00246964	0.00434353	0.00287404	0.00141679	0.00386588	0.000695525	0.00237319	0.00182059	0.00681144	0.00402395	0.000229229	0.00217966	0.01832	0.00548049	0.00260188	0.00108517	0.00807245	0.00736212	0.0285848	0.00139476	0.000220732	0.00979229	0.00629483	0.00245554	0.0237527	0.00709701	0.00995007	0.000728102	0.000910338	0.0213742	0.000166152	0.00945119	0.0348273	0.000984886	0.00236365	0.00523651	0.0156992	0.000382826	0.0187466	0.00812609	0.00210467	0.00794485	0.00460239	0.0118151	0.00530322	0.0569131	0.00572722	0.00286552	0.00955202	0.00580263	0.00548222	0.0102511	0.00285881	0.000821726	0.00663167	0.00725643	6.14576e-05	0.00845382	0.0100829	0.00361698	0.0106307	0.019712	0.00092578	0.0142442	0.00392294	0.00346588	0.023618	0.00211147	0.00861458	0.000587528	0.000969595	0.0170597	0.0354149	0.0143013	0.00267543	0.0012569	0.611827	0.388173	0.6118268	1.164108
108	-110.834	-375.2557	264.4217	0.00100997	0.026975	0.00475182	0.0290214	0.0209674	0.0240778	0.00772699	0.00491237	0.0113525	0.00153731	0.00899597	0.00181849	0.000332996	0.00519475	0.000112628	0.00974536	0.00303424	0.000303276	0.0161486	0.000302549	0.0105474	0.00399957	0.00452741	0.00960804	0.00120788	0.0133252	0.00149812	0.00419104	0.00202258	0.00209594	0.00227407	0.000764172	0.0111869	0.000179718	0.00320749	0.000241702	0.00237557	0.00407791	0.000301833	0.000279491	0.0019617	0.00133804	0.00378688	0.0157592	0.00130704	0.00311726	0.00233054	0.00655009	0.00736857	0.00101575	0.00285246	0.00200405	0.0105351	0.000885075	0.00869869	0.00311756	0.00689612	0.0044147	0.0076827	0.0123229	0.000104345	0.00207081	0.00342447	0.00190421	0.00911532	0.00697799	0.00866469	0.00873115	0.00659454	0.00823065	0.0319095	0.000276673	0.0137575	0.0137931	0.00370821	0.00497427	0.0151612	0.000714408	0.00458152	0.0131419	0.0053993	0.000890867	0.00398876	0.00325285	0.00484544	0.0181536	0.00406667	0.00226031	0.000261467	4.83597e-05	0.00424238	0.00380266	0.00204451	0.0132352	0.00258595	0.000696493	0.00176686	0.000435061	0.00799879	0.0239858	0.0137658	0.00105318	0.0244412	0.00145013	0.000519711	0.000213933	0.00867112	0.0138068	0.0115071	0.00138731	0.000190763	0.00481614	0.00059644	0.00577627	0.00235617	0.0114524	0.00191181	0.00391959	0.00189281	0.00206989	0.00331422	0.00231508	0.00818591	0.00642718	0.00510871	0.025065	0.0121132	0.0237236	0.00655013	0.00686776	0.0020793	0.0107149	0.000391085	0.0116829	0.00284058	0.00359215	0.00175453	0.613523	1.15459	1.15239	0.84761	0.0315611	0.185367	0.591071	1.69184	5.3947	31.6845	2.498802	0.7355236	0.212551	0.00116557	0.031131	0.00548392	0.0334927	0.0241977	0.0277874	0.00891747	0.00566921	0.0131016	0.00177415	0.010382	0.00209866	0.000384299	0.00599509	0.00012998	0.0112468	0.00350172	0.00035	0.0186365	0.000349162	0.0121724	0.00461577	0.00522494	0.0110883	0.00139397	0.0153782	0.00172893	0.00483674	0.00233419	0.00241886	0.00262443	0.000881906	0.0129105	0.000207406	0.00370166	0.00027894	0.00274157	0.00470618	0.000348336	0.000322551	0.00226394	0.00154419	0.00437031	0.0181872	0.00150841	0.00359753	0.0026896	0.00755924	0.00850382	0.00117225	0.00329193	0.0023128	0.0121582	0.00102144	0.0100389	0.00359788	0.00795859	0.00509486	0.00886636	0.0142214	0.000120421	0.00238986	0.00395207	0.00219759	0.0105197	0.00805307	0.00999964	0.0100763	0.00761055	0.00949872	0.0368258	0.000319299	0.0158771	0.0159182	0.00427953	0.00574064	0.017497	0.000824475	0.00528738	0.0151667	0.00623116	0.00102812	0.0046033	0.00375401	0.00559196	0.0209505	0.00469321	0.00260855	0.000301751	5.58103e-05	0.004896	0.00438853	0.0023595	0.0152743	0.00298436	0.0008038	0.00203907	0.00050209	0.00923115	0.0276812	0.0158866	0.00121544	0.0282068	0.00167355	0.000599781	0.000246893	0.0100071	0.0159339	0.0132799	0.00160104	0.000220154	0.00555815	0.000688332	0.00666621	0.00271918	0.0132169	0.00220636	0.00452347	0.00218443	0.00238879	0.00382484	0.00267176	0.00944709	0.0074174	0.0058958	0.0289267	0.0139795	0.0273787	0.00755929	0.00792586	0.00239966	0.0123657	0.000451338	0.0134828	0.00327822	0.00414559	0.00202484	0.816002	0.183998	0.8160025	0.8665005
144	-95.46108	-360.5062	265.0451	0.00202536	0.00772506	0.00263648	0.0110445	0.00715536	0.0121093	0.00361001	0.00501595	0.00437969	0.00299697	0.00878902	0.00180713	0.000262934	0.000555142	0.000485603	0.0017021	0.00472652	0.00131217	0.00512011	0.000941789	0.00294932	0.000142677	0.0047538	0.00228453	0.000653206	0.0212429	0.000175444	0.00316784	0.00994064	0.00216206	0.0116033	0.00282171	0.00843266	0.00462739	0.000520845	0.00229879	0.00106817	0.0027385	8.02978e-05	0.000165218	0.000367851	0.000288516	0.000197343	0.00616762	0.000682606	0.00543896	0.00372787	0.00445775	0.00382372	0.0177324	0.00669414	0.00624197	0.00043768	0.00114541	0.00301481	0.00341123	0.000511661	0.000654305	0.00178031	0.000984489	9.653e-05	0.000981845	0.000911891	0.00533955	0.00257475	0.00104757	0.000574684	0.000686856	0.00104276	0.00319851	0.00157695	0.00385465	0.0079691	0.00153951	0.00157455	0.000199233	0.00728056	0.000233735	0.0028902	0.010325	0.00207683	0.0034081	0.00217444	0.00315683	0.000430376	0.0077945	0.00513505	0.0121469	0.000201668	0.000762128	0.00686542	0.0018311	0.000408715	0.0105618	0.00124914	0.000101926	0.0040017	0.00116675	0.00143601	0.00140396	0.00414408	0.00207365	0.00514186	0.0104246	0.000414118	0.000455437	0.00469789	0.000449826	0.00860684	0.00110202	0.00601888	0.00183783	0.000268042	0.00919162	0.000761384	0.00492134	0.00736124	0.020296	3.32884e-05	0.000435233	0.00174328	0.000123023	0.00198996	0.00820574	0.00154366	0.00962382	0.00549602	0.00968726	0.00140628	0.00263071	0.00416923	0.00571292	0.000947025	0.00041284	0.00325404	0.00019799	0.000918067	0.409699	1.23612	1.284617	0.7153832	0.0287165	0.177022	0.582637	1.71633	5.64902	34.8232	2.5671	0.5568845	0.1325759	0.00404344	0.0154224	0.00526348	0.0220494	0.014285	0.0241751	0.00720705	0.0100139	0.00874365	0.00598318	0.0175465	0.00360777	0.000524923	0.00110829	0.000969461	0.00339809	0.00943605	0.00261963	0.0102218	0.00188019	0.00588804	0.000284842	0.00949052	0.00456085	0.00130406	0.0424095	0.000350258	0.0063243	0.0198456	0.00431634	0.023165	0.00563328	0.016835	0.00923814	0.00103982	0.00458931	0.0021325	0.00546716	0.000160307	0.000329843	0.000734381	0.000575996	0.000393976	0.0123131	0.00136276	0.0108584	0.00744234	0.00889947	0.00763371	0.035401	0.0133642	0.0124615	0.000873788	0.0022867	0.00601878	0.00681021	0.00102148	0.00130626	0.00355422	0.00196544	0.000192713	0.00196016	0.00182051	0.0106599	0.00514025	0.00209138	0.0011473	0.00137124	0.00208178	0.00638552	0.00314824	0.00769544	0.0159096	0.0030735	0.00314344	0.00039775	0.014535	0.000466631	0.00577002	0.0206129	0.00414619	0.00680395	0.00434106	0.00630233	0.000859206	0.015561	0.0102516	0.0242501	0.000402611	0.00152152	0.0137062	0.00365562	0.000815961	0.0210856	0.0024938	0.000203487	0.00798902	0.00232931	0.00286685	0.00280287	0.00827328	0.00413985	0.0102652	0.0208117	0.000826748	0.000909237	0.0093789	0.000898035	0.0171827	0.00220009	0.0120161	0.00366905	0.000535121	0.0183502	0.00152003	0.009825	0.014696	0.0405191	6.64572e-05	0.000868902	0.00348029	0.000245604	0.00397277	0.016382	0.00308177	0.0192131	0.0109723	0.0193397	0.0028075	0.00525197	0.00832349	0.0114053	0.00189065	0.000824198	0.00649639	0.000395268	0.00183283	0.831503	0.168497	0.831503	0.5008999
180	-102.1766	-367.4502	265.2736	0.0158281	0.0204499	0.00166719	0.0259314	0.00530293	0.00993172	0.00237814	0.0245417	0.000770918	0.0120176	0.00473575	0.00490728	0.00232365	0.00236472	0.000760355	0.000319574	0.00125284	0.000307804	0.0255954	0.000280458	0.00374517	0.00044321	0.00653472	0.00135279	0.00169032	0.020291	0.00208036	0.0241102	0.00258961	0.00310065	0.00484504	0.00183051	0.0139293	0.00459918	0.000891615	0.000647279	4.26123e-05	0.00203233	0.00101353	0.00459924	0.00273579	0.00243595	0.000224317	0.0143296	0.000775032	0.0279061	0.00812138	0.00254616	0.0114809	0.0195923	0.0136677	0.00286051	0.0187585	0.0100067	0.00889565	0.00509114	0.00541039	0.00499581	0.00345386	0.000273289	0.000103179	0.00264375	0.00218308	0.00438497	0.00346704	0.00717265	0.00298094	0.00153805	0.00328244	0.00325098	0.00462777	0.00414399	0.0125048	0.0115994	0.000435724	0.0032393	0.0100564	0.000256679	0.00137601	0.00232116	0.00129081	0.00276929	0.000384403	0.000546092	0.00860928	0.00306568	0.0141807	0.0298169	0.000431703	0.00731711	0.00247729	0.00874651	0.00454819	0.00620416	0.00161513	6.84399e-05	0.00784637	0.00133527	0.00223108	0.00511976	0.0139015	0.000945646	0.0037407	0.00590667	0.000709613	0.00777876	0.000426227	0.00463403	0.019276	0.00748411	0.00159104	0.0018442	0.00638221	0.00666706	0.00638683	0.00157007	0.0106041	0.00438363	0.00492314	0.000369385	0.00515048	0.000410539	0.00170947	0.00278298	0.00104796	0.0375845	0.00967984	0.00352472	0.00831526	0.00269396	0.0231552	0.00554007	0.00185435	0.00874809	0.000565545	0.00173653	0.00124594	0.477281	1.20909	1.388172	0.6118281	0.0427689	0.21498	0.619042	1.6154	4.6516	23.3815	2.279073	0.4407438	0.1578977	0.0188197	0.024315	0.0019823	0.0308326	0.00630521	0.0118089	0.00282762	0.0291802	0.000916625	0.014289	0.00563083	0.00583477	0.00276283	0.00281166	0.000904066	0.000379975	0.00148963	0.00036598	0.030433	0.000333466	0.00445303	0.000526978	0.00776981	0.00160847	0.00200979	0.0241261	0.00247356	0.0286671	0.00307906	0.00368668	0.00576077	0.00217649	0.016562	0.00546844	0.00106013	0.000769618	5.06662e-05	0.00241645	0.00120509	0.00546852	0.00325286	0.00289635	0.000266713	0.017038	0.000921517	0.0331804	0.00965635	0.00302739	0.0136508	0.0232953	0.0162509	0.00340115	0.022304	0.011898	0.010577	0.00605338	0.00643297	0.00594004	0.00410665	0.000324942	0.00012268	0.00314343	0.00259569	0.00521375	0.00412232	0.00852831	0.00354435	0.00182874	0.00390284	0.00386543	0.00550244	0.00492722	0.0148683	0.0137917	0.000518077	0.00385155	0.0119571	0.000305193	0.00163609	0.00275987	0.00153478	0.0032927	0.000457056	0.000649305	0.0102365	0.00364511	0.0168609	0.0354525	0.000513297	0.00870007	0.0029455	0.0103996	0.00540781	0.00737678	0.00192039	8.13753e-05	0.00932937	0.00158765	0.00265276	0.00608742	0.016529	0.00112438	0.00444771	0.00702306	0.000843733	0.00924898	0.000506786	0.00550988	0.0229192	0.00889864	0.00189176	0.00219276	0.00758848	0.00792716	0.00759397	0.00186682	0.0126083	0.00521215	0.00585363	0.0004392	0.00612394	0.000488132	0.00203257	0.00330898	0.00124602	0.0446881	0.0115094	0.00419091	0.00988688	0.00320313	0.0275316	0.00658716	0.00220483	0.0104015	0.000672436	0.00206474	0.00148142	0.856124	0.143876	0.8561244	0.8410399
